order_id,customer_id,order_date,revenue,quantity,category,status,product_id,sku,unit_price,cost_of_goods,shipping_cost,tax_amount,discount_amount,channel,payment_method,customer_type,region,is_returned,return_reason
ORD-10155,CUST-52,2023-04-24,36.22,5,Home,Pending,PROD-801,SKU-3441,7.24,14.49,0.30,2.90,3.62,Social Media,Crypto,VIP,South,FALSE,
ORD-10156,CUST-53,2025-12-19,39.88,2,Electronics,Shipped,PROD-405,SKU-1949,19.94,15.95,13.47,3.19,0.00,Social Media,PayPal,New,South,FALSE,
ORD-10157,CUST-53,2025-09-03,214.40,4,Home,Returned,PROD-576,SKU-1910,53.60,85.76,5.86,17.15,21.44,Mobile App,Credit Card,Returning,South,FALSE,
ORD-10158,CUST-53,2025-11-08,437.71,4,Home,Returned,PROD-459,SKU-4509,109.43,175.08,17.18,35.02,0.00,Social Media,PayPal,VIP,West,FALSE,
ORD-10159,CUST-54,2023-06-09,176.95,2,Sports,Cancelled,PROD-813,SKU-4326,88.48,70.78,9.72,14.16,0.00,Web,Credit Card,Returning,International,FALSE,
ORD-10160,CUST-54,2025-11-06,277.82,4,Home,Completed,PROD-342,SKU-505,69.46,111.13,1.73,22.23,0.00,Web,Crypto,Returning,South,FALSE,
ORD-10161,CUST-54,2025-11-26,250.41,4,Beauty,Cancelled,PROD-458,SKU-3042,62.60,100.16,0.33,20.03,0.00,Web,Crypto,VIP,South,FALSE,
ORD-10162,CUST-55,2023-05-01,141.79,5,Electronics,Pending,PROD-836,SKU-3188,28.36,56.72,9.66,11.34,14.18,Web,Crypto,Returning,West,FALSE,
ORD-10163,CUST-55,2025-11-16,402.02,4,Beauty,Returned,PROD-284,SKU-4258,100.50,160.81,3.36,32.16,0.00,Mobile App,Crypto,VIP,South,FALSE,
ORD-10164,CUST-55,Wed Jan 25 2023,103.93,3,Home,Cancelled,PROD-163,SKU-2106,34.64,41.57,5.62,8.31,0.00,Affiliate,Credit Card,Returning,South,FALSE,
ORD-10165,CUST-56,2024-07-12,391.18,2,Fashion,Shipped,PROD-152,SKU-2962,195.59,156.47,13.44,31.29,0.00,Social Media,Crypto,VIP,International,FALSE,
ORD-10166,CUST-56,2025-06-27,381.71,1,Sports,Pending,PROD-289,SKU-2089,381.71,152.69,10.12,30.54,0.00,Mobile App,Credit Card,New,South,FALSE,
ORD-10167,CUST-56,2025-05-13,63.71,4,,Completed,PROD-266,SKU-4207,15.93,25.49,9.02,5.10,6.37,Web,Debit Card,VIP,West,FALSE,
ORD-10168,CUST-57,1765095557084,395.39,5,Sports,Completed,PROD-573,SKU-1852,79.08,158.16,11.67,31.63,0.00,Social Media,PayPal,Returning,South,FALSE,
ORD-10169,CUST-57,2023-08-09,434.39,4,Fashion,Returned,PROD-39,SKU-33,108.60,173.76,6.50,34.75,0.00,Mobile App,PayPal,VIP,North,FALSE,
ORD-10170,CUST-57,2025-11-19, 455.31 ,5,Sports,Pending,PROD-802,SKU-3969,91.06,182.13,5.13,36.43,0.00,Social Media,Debit Card,VIP,North,FALSE,
ORD-10171,CUST-58,4/10/2024,478.01,2,Electronics,Pending,PROD-71,SKU-2600,239.01,191.21,18.67,38.24,47.80,Web,Crypto,VIP,East,FALSE,
ORD-10172,CUST-58,2024-08-16,366.42,100,Sports,Returned,PROD-971,SKU-3636,366.42,146.57,11.06,29.31,0.00,Social Media,Debit Card,New,South,FALSE,
ORD-10173,CUST-58,2023-05-19,329.05,4,Home,Shipped,PROD-820,SKU-3597,82.26,131.62,3.56,26.32,0.00,Affiliate,Debit Card,VIP,North,FALSE,
ORD-10174,CUST-59,2023-07-16,481.72,4,Sports,Pending,PROD-556,SKU-1416,120.43,192.69,1.06,38.54,48.17,Web,Crypto,VIP,International,FALSE,
ORD-10175,CUST-59,2024-11-01,362.91,5,Fashion,Cancelled,PROD-107,SKU-3306,72.58,145.16,13.43,29.03,0.00,Social Media,PayPal,Returning,International,FALSE,
ORD-10176,CUST-59,2025-06-12,397.10,2,Sports,Completed,PROD-665,SKU-2282,198.55,158.84,13.72,31.77,0.00,Affiliate,Debit Card,New,North,FALSE,
ORD-10177,CUST-60,2024-09-23,219.52,1,Electronics,Shipped,PROD-803,SKU-3715,219.52,87.81,7.27,17.56,21.95,Affiliate,PayPal,New,West,FALSE,
ORD-10178,CUST-60,1743861297385,293.75,2,Electronics,Pending,PROD-215,SKU-395,146.87,117.50,8.01,23.50,0.00,Mobile App,Debit Card,New,West,FALSE,
ORD-10179,CUST-60,2025-10-14,330.32,3,Beauty,Cancelled,PROD-888,SKU-4071,110.11,132.13,13.83,26.43,33.03,Social Media,Crypto,New,International,FALSE,
ORD-10180,CUST-61,1754937753295,184.12,4,Electronics,Pending,PROD-562,SKU-2506,46.03,73.65,8.97,14.73,0.00,Social Media,PayPal,New,East,FALSE,
ORD-10181,CUST-61,2025-08-02,409.24,3,Beauty,Completed,PROD-500,SKU-4999,136.41,163.70,11.85,32.74,40.92,Social Media,Debit Card,Returning,North,TRUE,
ORD-10182,CUST-61,2024-12-09,387.12,3,Electronics,Shipped,PROD-628,SKU-4659,129.04,154.85,1.64,30.97,0.00,Web,PayPal,Returning,South,FALSE,
ORD-10183,CUST-62,2025-03-13,348.67,3,,Returned,PROD-816,SKU-4744,116.22,139.47,11.24,27.89,0.00,Mobile App,Crypto,New,East,FALSE,
ORD-10184,CUST-62,2025-06-26,435.34,1,Electronics,Returned,PROD-33,SKU-1667,435.34,174.14,16.43,34.83,0.00,Web,Crypto,New,North,TRUE,
ORD-10185,CUST-62,2025-02-13,448.87,5,Electronics,Shipped,PROD-179,SKU-3373,89.77,179.55,16.52,35.91,0.00,Web,Debit Card,VIP,West,FALSE,
ORD-10186,CUST-63,2025-11-15,214.33,2,Home,Shipped,PROD-770,SKU-2820,107.16,85.73,1.40,17.15,0.00,Social Media,PayPal,Returning,South,FALSE,
ORD-10187,CUST-63,Fri Apr 25 2025,68.65,4,Fashion,Completed,PROD-243,SKU-1677,17.16,27.46,2.23,5.49,0.00,Affiliate,Debit Card,New,West,FALSE,
ORD-10188,CUST-63,2024-11-02,26.43,2,Home,Pending,PROD-858,SKU-2572,13.22,10.57,6.45,2.11,0.00,Social Media,Credit Card,New,East,FALSE,
ORD-10189,CUST-64,2026-02-15,30.54,2,Home,Returned,PROD-15,SKU-1382,15.27,12.21,10.64,2.44,0.00,Social Media,PayPal,Returning,West,FALSE,
ORD-10190,CUST-64,2023-04-18,62.26,3,Electronics,Returned,PROD-48,SKU-2803,20.75,24.90,0.26,4.98,6.23,Mobile App,PayPal,VIP,South,FALSE,
ORD-10191,CUST-64,2025-08-18,439.61,4,Fashion,Pending,PROD-610,SKU-4386,109.90,175.84,10.29,35.17,0.00,Mobile App,PayPal,VIP,North,FALSE,
ORD-10192,CUST-65,2024-03-05,437.02,5,Electronics,Returned,PROD-856,SKU-532,87.40,174.81,6.08,34.96,0.00,Social Media,PayPal,New,South,FALSE,
ORD-10193,CUST-65,2025-11-03,234.43,4,Electronics,Returned,PROD-269,SKU-3531,58.61,93.77,8.52,18.75,0.00,Affiliate,PayPal,New,West,FALSE,
ORD-10194,CUST-65,2024-03-21,181.18,2,Beauty,Completed,PROD-688,SKU-3348,90.59,72.47,17.59,14.49,0.00,Affiliate,Credit Card,VIP,East,FALSE,
ORD-10195,CUST-66,2023-10-22,97.62,4,Electronics,Cancelled,PROD-508,SKU-4936,24.41,39.05,6.89,7.81,0.00,Mobile App,Debit Card,VIP,South,FALSE,
ORD-10196,CUST-66,2024-10-18,217.51,4,Electronics,Shipped,PROD-592,SKU-2198,54.38,87.00,1.11,17.40,0.00,Web,Debit Card,New,West,FALSE,Defective
ORD-10197,CUST-66,2023-11-03,396.60,1,Sports,Returned,PROD-589,SKU-63,396.60,158.64,14.46,31.73,0.00,Mobile App,Credit Card,Returning,North,FALSE,
ORD-10198,CUST-67,6/17/2023,502.18,4,Beauty,Shipped,PROD-708,SKU-439,125.54,200.87,11.67,40.17,0.00,Affiliate,Crypto,Returning,East,FALSE,
ORD-10199,CUST-67,2024-02-21,151.74,5,Home,Shipped,PROD-735,SKU-288,30.35,60.69,17.13,12.14,0.00,Web,Debit Card,VIP,West,FALSE,
ORD-10200,CUST-67,2024-01-09,411.38,2,Home,Returned,PROD-425,SKU-4655,205.69,164.55,19.61,32.91,0.00,Web,Credit Card,VIP,East,FALSE,Defective
ORD-10201,CUST-68,1708844501469,147.77,1,Beauty,Cancelled,PROD-690,SKU-3227,147.77,59.11,18.29,11.82,0.00,Affiliate,PayPal,New,North,FALSE,
ORD-10202, CUST-68 ,2025-02-11,22.82,4,Home,Pending,PROD-191,SKU-4403,5.70,9.13,14.45,1.83,0.00,Web,Credit Card,VIP,International,FALSE,
ORD-10203,CUST-68,2025-12-14,164.82,3,Fashion,Pending,PROD-649,SKU-4929,54.94,65.93,10.59,13.19,16.48,Web,Credit Card,New,South,FALSE,
ORD-10204,CUST-69,2025-07-30,106.33,4,Sports,Completed,PROD-946,SKU-3337,26.58,42.53,0.17,8.51,10.63,Affiliate,Crypto,New,West,FALSE,
ORD-10205,CUST-69,2025-12-17,118.00,3,,Shipped,PROD-356,SKU-3997,39.33,47.20,3.86,9.44,11.80,Affiliate,Crypto,New,International,FALSE,
ORD-10206,CUST-69,2023-12-03,101.86,3,Home,Pending,PROD-893,SKU-1696,33.95,40.75,1.58,8.15,0.00,Web,Credit Card,VIP,North,FALSE,
ORD-10207,CUST-70,2023-02-04,,1,Electronics,Shipped,PROD-41,SKU-2746,115.79,46.32,9.50,9.26,0.00,Web,Credit Card,VIP,North,FALSE,
ORD-10208,CUST-70,2025-05-26,383.37,4,Home,Shipped,PROD-800,SKU-3488,95.84,153.35,17.86,30.67,0.00,Mobile App,PayPal,VIP,West,FALSE,
ORD-10209,CUST-70,2023-11-22,286.92,2,Sports,Shipped,PROD-29,SKU-1222,143.46,114.77,1.11,22.95,0.00,Affiliate,PayPal,VIP,South,FALSE,
ORD-10210,CUST-71,1733625683449,71.91,3,Home,Completed,PROD-132,SKU-1884,23.97,28.76,7.13,5.75,0.00,Social Media,Debit Card,Returning,West,FALSE,
ORD-10211,CUST-71,2023-02-12,270.55,2,Fashion,Shipped,PROD-860,SKU-3988,135.28,108.22,12.45,21.64,0.00,Mobile App,Credit Card,VIP,International,FALSE,
ORD-10212,CUST-71,2023-10-05,124.98,3,Electronics,Cancelled,PROD-272,SKU-1148,41.66,49.99,7.73,10.00,0.00,Social Media,Debit Card,New,East,FALSE,
ORD-10213,CUST-72,2025-02-25,164.06,3,Electronics,Pending,PROD-610,SKU-3537,54.69,65.62,1.57,13.12,0.00,Social Media,PayPal,Returning,North,FALSE,
ORD-10214,CUST-72,2024-08-11,,1,Home,Completed,PROD-580,SKU-4262,414.77,165.91,18.81,33.18,0.00,Mobile App,Credit Card,VIP,West,FALSE,
ORD-10215,CUST-72,2023-01-25,226.05,3,Beauty,Shipped,PROD-985,SKU-499,75.35,90.42,17.52,18.08,0.00,Affiliate,Credit Card,New,North,FALSE,
ORD-10216,CUST-73,2026-01-21,73.14,2,Electronics,Pending,PROD-214,SKU-2868,36.57,29.26,15.55,5.85,0.00,Mobile App,Debit Card,VIP,South,FALSE,
ORD-10217,CUST-73,2025-05-28,151.33,5,Home,Pending,PROD-955,SKU-3454,30.27,60.53,19.31,12.11,0.00,Web,Crypto,Returning,East,FALSE,
ORD-10218,CUST-73,2025-02-05,273.92,2,Home,Returned,PROD-402,SKU-1991,136.96,109.57,9.00,21.91,0.00,Affiliate,Crypto,VIP,East,FALSE,
ORD-10219, CUST-74 ,2025-06-02,119.79,4,Home,Pending,PROD-714,SKU-4634,29.95,47.92,4.44,9.58,0.00,Mobile App,Crypto,Returning,North,FALSE,
ORD-10220,CUST-74,2024-06-05,501.28,500,Beauty,Completed,PROD-154,SKU-528,100.26,200.51,11.94,40.10,50.13,Affiliate,Crypto,Returning,North,FALSE,
ORD-10221,CUST-74,2025-07-14,42.70,5,Fashion,Shipped,PROD-954,SKU-4170,8.54,17.08,4.74,3.42,0.00,Mobile App,PayPal,Returning,North,FALSE,
ORD-10222,CUST-75,2023-07-19,144.48,2,Electronics,Shipped,PROD-110,SKU-3606,72.24,57.79,6.36,11.56,0.00,Mobile App,Debit Card,VIP,South,TRUE,
ORD-10223,CUST-75,Mon Feb 20 2023,270.80,2,Beauty,Pending,PROD-178,SKU-1322,135.40,108.32,18.70,21.66,27.08,Mobile App,Crypto,Returning,North,FALSE,
ORD-10224,CUST-75,2026-02-23,349.42,5,Electronics,Pending,PROD-635,SKU-1530,69.88,139.77,13.67,27.95,34.94,Web,PayPal,VIP,International,FALSE,
ORD-10225,CUST-76,2023-06-25,435.27,5,Sports,Shipped,PROD-754,SKU-1396,87.05,174.11,15.51,34.82,43.53,Mobile App,Crypto,Returning,North,FALSE,
ORD-10226,CUST-76,2024-03-02,442.11,1,Fashion,Returned,PROD-873,SKU-2968,442.11,176.84,1.54,35.37,44.21,Affiliate,Crypto,New,East,FALSE,
ORD-10227,CUST-76,2023-04-28,339.35,3,Sports,Cancelled,PROD-864,SKU-1598,113.12,135.74,11.41,27.15,0.00,Social Media,Credit Card,VIP,North,FALSE,
ORD-10228,CUST-77,2024-01-31,500.72,5,Beauty,Shipped,PROD-542,SKU-1705,100.14,200.29,10.26,40.06,0.00,Affiliate,Crypto,Returning,North,FALSE,
ORD-10229,CUST-77,2023-08-14,226.98,3,Fashion,Completed,PROD-349,SKU-2907,75.66,90.79,7.64,18.16,0.00,Web,PayPal,VIP,South,FALSE,
ORD-10230,CUST-77,2024-09-06,92.42,,Fashion,Shipped,PROD-985,SKU-1906,23.11,36.97,15.01,7.39,0.00,Web,Crypto,VIP,West,FALSE,Defective
ORD-10231,CUST-78,2024-05-20,471.37,4,Home,Returned,PROD-556,SKU-4102,117.84,188.55,13.81,37.71,0.00,Social Media,Crypto,Returning,South,FALSE,
ORD-10232,CUST-78,2024-08-01,203.79,1,Beauty,Returned,PROD-311,SKU-1614,203.79,81.52,3.28,16.30,0.00,Social Media,Crypto,VIP,East,FALSE,
ORD-10233,CUST-78,1713125387711,263.56,5,Home,Completed,PROD-997,SKU-4835,52.71,105.42,10.05,21.08,0.00,Social Media,Debit Card,New,North,FALSE,
ORD-10234,CUST-79,2023-12-01,51.93,2,Electronics,Returned,PROD-704,SKU-1896,25.96,20.77,10.73,4.15,0.00,Social Media,Crypto,New,North,FALSE,
ORD-10235,CUST-79,2024-03-19,208.04,2,Sports,Cancelled,PROD-503,SKU-4402,104.02,83.22,19.40,16.64,0.00,Web,PayPal,New,East,FALSE,
ORD-10236,CUST-79,2024-02-04,266.34,3,Electronics,Cancelled,PROD-382,SKU-3656,88.78,106.54,10.98,21.31,0.00,Web,Crypto,VIP,International,FALSE,
ORD-10237,CUST-80,2023-07-23,406.56,2,Fashion,Shipped,PROD-684,SKU-791,203.28,162.62,13.49,32.52,0.00,Mobile App,Debit Card,Returning,North,FALSE,
ORD-10238,CUST-80,2023-01-12,296.46,5,Fashion,Cancelled,PROD-972,SKU-3662,59.29,118.58,4.04,23.72,29.65,Social Media,Crypto,New,South,FALSE,
ORD-10239,CUST-80,2023-07-15,167.22,4,Electronics,Cancelled,PROD-481,SKU-2636,41.80,66.89,8.84,13.38,0.00,Web,Debit Card,New,East,FALSE,
ORD-10240,CUST-81,2024-03-15,66.26,5,Home,Completed,PROD-790,SKU-3214,13.25,26.50,6.26,5.30,0.00,Affiliate,Debit Card,VIP,North,TRUE,
ORD-10241,CUST-81,2026-01-20,65.81,5,Beauty,Completed,PROD-416,SKU-4142,13.16,26.33,12.67,5.27,0.00,Web,PayPal,VIP,North,FALSE,
ORD-10242,CUST-81,2025-04-02,285.14,3,Beauty,Pending,PROD-29,SKU-635,95.05,114.06,13.33,22.81,0.00,Web,Debit Card,New,South,FALSE,
ORD-10243,CUST-82,2024-12-05,277.65,2,Fashion,Completed,PROD-246,SKU-1879,138.83,111.06,2.83,22.21,0.00,Affiliate,Debit Card,New,West,FALSE,
ORD-10244,CUST-82,2023-08-20,138.42,4,Fashion,Shipped,PROD-558,SKU-335,34.61,55.37,13.97,11.07,0.00,Mobile App,Crypto,VIP,International,FALSE,
ORD-10245,CUST-82,2024-02-09,368.86,5,Home,Returned,PROD-373,SKU-2360,73.77,147.54,10.95,29.51,0.00,Affiliate,Crypto,Returning,International,FALSE,
ORD-10246,CUST-83,2025-07-02,129.76,3,Beauty,Returned,PROD-639,SKU-1346,43.25,51.91,18.91,10.38,12.98,Mobile App,PayPal,New,East,FALSE,
ORD-10247,CUST-83,2024-01-14,247.51,4,Beauty,Returned,PROD-268,SKU-1069,61.88,99.01,16.60,19.80,0.00,Web,Crypto,Returning,East,FALSE,
ORD-10248,CUST-83,2023-12-31,295.67,3,Home,Shipped,PROD-760,SKU-676,98.56,118.27,19.49,23.65,29.57,Mobile App,Credit Card,New,West,FALSE,
ORD-10249,CUST-84,2024-06-25,199.74,5,Home,Cancelled,PROD-973,SKU-3908,39.95,79.90,18.95,15.98,0.00,Social Media,Debit Card,VIP,West,FALSE,Defective
ORD-10250,CUST-84,2023-08-28,237.84,3, Fashion ,Pending,PROD-239,SKU-2799,79.28,95.13,18.19,19.03,0.00,Affiliate,Credit Card,VIP,West,FALSE,Defective
ORD-10251,CUST-84,2025-12-24,356.02,5,Beauty,Cancelled,PROD-992,SKU-4905,71.20,142.41,4.56,28.48,0.00,Web,Crypto,New,International,FALSE,
ORD-10252,CUST-85,2023-08-23,115.28,1,Fashion,Cancelled,PROD-514,SKU-4940,115.28,46.11,16.00,9.22,0.00,Affiliate,Credit Card,New,East,FALSE,
ORD-10253,CUST-85,2025-01-09,413.51,3,Fashion,Completed,PROD-763,SKU-3261,137.84,165.40,18.46,33.08,0.00,Mobile App,Credit Card,Returning,East,FALSE,
ORD-10254,CUST-85,2024-08-11,268.93,1,Fashion,Pending,PROD-345,SKU-3475,268.93,107.57,14.06,21.51,0.00,Mobile App,Debit Card,VIP,South,FALSE,
ORD-10255,CUST-86,2025-09-18,276.91,5,Sports,Returned,PROD-899,SKU-522,55.38,110.76,5.48,22.15,0.00,Social Media,Crypto,New,North,FALSE,
ORD-10256,CUST-86,2025-08-12,345.08,5,Fashion,Pending,PROD-720,SKU-4496,69.02,138.03,6.43,27.61,0.00,Mobile App,Credit Card,Returning,East,FALSE,
ORD-10257,CUST-86,2024-05-08,479.08,3,Electronics,Returned,PROD-670,SKU-1900,159.69,191.63,6.71,38.33,47.91,Web,PayPal,VIP,East,FALSE,Defective
ORD-10258,CUST-87,2025-03-27,56.26,4,,Returned,PROD-989,SKU-2374,14.07,22.50,1.54,4.50,5.63,Social Media,Credit Card,VIP,North,FALSE,
ORD-10259,CUST-87,1673443332867,158.66,1,Fashion,Cancelled,PROD-82,SKU-4644,158.66,63.46,9.74,12.69,15.87,Social Media,Debit Card,VIP,North,FALSE,
ORD-10260,CUST-87,2024-07-17,38.55,1,Electronics,Completed,PROD-358,SKU-566,38.55,15.42,12.19,3.08,0.00,Mobile App,Debit Card,Returning,West,FALSE,
ORD-10261, CUST-88 ,2024-06-27,146.49,3,Home,Cancelled,PROD-957,SKU-407,48.83,58.59,10.47,11.72,0.00,Social Media,PayPal,New,East,FALSE,
ORD-10262,CUST-88,2025-02-12,213.11,2,Beauty,Pending,PROD-66,SKU-4917,106.55,85.24,7.73,17.05,0.00,Affiliate,Crypto,New,North,FALSE,
ORD-10263,CUST-88,2023-06-12,446.58,2,Fashion,Completed,PROD-687,SKU-4752,223.29,178.63,16.71,35.73,0.00,Web,Debit Card,New,South,FALSE,
ORD-10264,CUST-89,2025-07-25, 362.29 ,2,Electronics,Completed,PROD-32,SKU-2599,181.14,144.91,1.10,28.98,0.00,Web,Crypto,VIP,South,FALSE,
ORD-10265,CUST-89,12/2/2024,230.21,3,Fashion,Pending,PROD-804,SKU-3299,76.74,92.08,1.88,18.42,0.00,Social Media,Credit Card,New,South,FALSE,
ORD-10266,CUST-89,2025-11-02,189.98,3,Fashion,Cancelled,PROD-128,SKU-3794,63.33,75.99,3.78,15.20,0.00,Mobile App,Crypto,VIP,West,FALSE,
ORD-10267,CUST-90,2025-01-09,101.20,2,Home,Pending,PROD-924,SKU-1060,50.60,40.48,2.50,8.10,0.00,Affiliate,PayPal,Returning,North,FALSE,
ORD-10268,CUST-90,2025-09-30,49.61,,Home,Returned,PROD-206,SKU-2122,12.40,19.85,13.86,3.97,0.00,Social Media,PayPal,New,East,FALSE,
ORD-10269,CUST-90,2024-02-16,367.78,4,Beauty,Shipped,PROD-443,SKU-1275,91.95,147.11,18.91,29.42,36.78,Affiliate,Debit Card,Returning,South,FALSE,
ORD-10270,CUST-91,2023-10-08,146.35,5,Home,Cancelled,PROD-369,SKU-3996,29.27,58.54,4.32,11.71,14.64,Affiliate,PayPal,Returning,South,FALSE,
ORD-10271,CUST-91,2023-05-17,415.07,2,Electronics,Completed,PROD-123,SKU-1928,207.54,166.03,2.34,33.21,41.51,Web,Debit Card,Returning,International,FALSE,Defective
ORD-10272,CUST-91,2025-01-14,260.96,5,Fashion,Pending,PROD-42,SKU-3294,52.19,104.38,11.91,20.88,26.10,Social Media,Credit Card,Returning,International,FALSE,
ORD-10273,CUST-92,2025-09-21,68.81,1,Electronics,Returned,PROD-289,SKU-602,68.81,27.52,2.14,5.50,0.00,Affiliate,PayPal,Returning,International,FALSE,
ORD-10274,CUST-92,2023-09-22,322.42,3,Electronics,Pending,PROD-978,SKU-4011,107.47,128.97,11.08,25.79,0.00,Social Media,Debit Card,New,South,FALSE,
ORD-10275,CUST-92,2025-12-23,417.18,3,Electronics,Cancelled,PROD-34,SKU-1654,139.06,166.87,0.45,33.37,0.00,Web,Debit Card,Returning,West,FALSE,
ORD-10276,CUST-93,2025-12-09,352.02,4,Beauty,Completed,PROD-450,SKU-395,88.00,140.81,16.14,28.16,0.00,Mobile App,Credit Card,Returning,West,FALSE,
ORD-10277,CUST-93,2025-04-27,462.29,5,Beauty,Returned,PROD-582,SKU-4197,92.46,184.91,14.53,36.98,0.00,Web,Crypto,VIP,South,FALSE,
ORD-10278,CUST-93,2024-12-16,352.86,4,Sports,Pending,PROD-159,SKU-3892,88.21,141.14,0.80,28.23,0.00,Social Media,Credit Card,New,South,FALSE,
ORD-10279,CUST-94,2024-09-11,252.57,4,Fashion,Returned,PROD-460,SKU-1686,63.14,101.03,8.18,20.21,25.26,Web,Debit Card,Returning,South,FALSE,
ORD-10280,CUST-94,2026-03-12,182.59,5,Beauty,Cancelled,PROD-860,SKU-2487,36.52,73.04,7.12,14.61,0.00,Web,Credit Card,VIP,East,FALSE,
ORD-10281,CUST-94,2025-01-21,74.57,5,Electronics,Returned,PROD-153,SKU-1569,14.91,29.83,0.70,5.97,0.00,Mobile App,Credit Card,New,West,FALSE,
ORD-10282,CUST-95,2025-05-30,424.25,4,Fashion,Completed,PROD-347,SKU-473,106.06,169.70,14.06,33.94,0.00,Social Media,Credit Card,Returning,East,TRUE,
ORD-10283,CUST-95,2023-01-09,59.66,5,Electronics,Returned,PROD-566,SKU-2116,11.93,23.86,14.44,4.77,0.00,Mobile App,PayPal,VIP,North,FALSE,
ORD-10284,CUST-95,2023-04-07,232.10,3,Fashion,Pending,PROD-686,SKU-3132,77.37,92.84,8.41,18.57,23.21,Web,PayPal,Returning,West,FALSE,
ORD-10285,CUST-96,2024-02-22,,1,Fashion,Cancelled,PROD-865,SKU-4126,112.87,45.15,18.41,9.03,11.29,Mobile App,Crypto,VIP,South,FALSE,
ORD-10286,CUST-96,2025-11-07,334.93,3,Home,Shipped,PROD-420,SKU-924,111.64,133.97,7.74,26.79,0.00,Mobile App,Debit Card,New,East,FALSE,
ORD-10287,CUST-96,2025-05-16,223.72,1,Electronics,Cancelled,PROD-175,SKU-3257,223.72,89.49,19.64,17.90,22.37,Web,PayPal,VIP,East,TRUE,
ORD-10288,CUST-97,2023-09-29,52.10,3,,Pending,PROD-821,SKU-4788,17.37,20.84,10.41,4.17,5.21,Mobile App,Debit Card,Returning,West,FALSE,
ORD-10289,CUST-97,2025-09-15, 321.71 ,4,Beauty,Pending,PROD-734,SKU-4525,80.43,128.68,18.39,25.74,0.00,Social Media,PayPal,VIP,International,FALSE,
ORD-10290,CUST-97,2024-03-12,306.91,4,Electronics,Returned,PROD-233,SKU-1793,76.73,122.76,14.25,24.55,30.69,Mobile App,Debit Card,New,West,FALSE,
ORD-10291,CUST-98,2025-05-10,,200,Beauty,Pending,PROD-291,SKU-2027,36.54,29.24,19.85,5.85,0.00,Web,PayPal,New,East,FALSE,
ORD-10292,CUST-98,2025-01-29,490.31,,Electronics,Cancelled,PROD-669,SKU-2812,122.58,196.12,17.32,39.22,0.00,Web,PayPal,New,South,FALSE,
ORD-10293,CUST-98,2023-12-25,380.77,4,Beauty,Pending,PROD-363,SKU-2908,95.19,152.31,7.03,30.46,0.00,Social Media,Debit Card,VIP,International,FALSE,
ORD-10294,CUST-99,2025-07-17,412.83,1,Home,Shipped,PROD-716,SKU-1581,412.83,165.13,5.87,33.03,0.00,Web,Debit Card,VIP,North,FALSE,
ORD-10295,CUST-99,2025-02-04,213.90,100,Beauty,Returned,PROD-733,SKU-4753,213.90,85.56,9.65,17.11,0.00,Mobile App,PayPal,New,West,FALSE,
ORD-10296,CUST-99,1688740318571,372.35,1, Home ,Pending,PROD-47,SKU-3449,372.35,148.94,12.48,29.79,0.00,Social Media,PayPal,Returning,International,FALSE,
ORD-10297,CUST-100,2024-06-07,239.52,3,Sports,Shipped,PROD-453,SKU-177,79.84,95.81,2.52,19.16,0.00,Mobile App,Debit Card,VIP,West,FALSE,
ORD-10298,CUST-100,2025-01-19,29.24,5,Electronics,Completed,PROD-192,SKU-787,5.85,11.69,18.83,2.34,2.92,Affiliate,Debit Card,Returning,South,FALSE,
ORD-10299,CUST-100,2023-06-15,72.15,4,Home,Completed,PROD-783,SKU-3382,18.04,28.86,5.24,5.77,0.00,Web,PayPal,Returning,International,FALSE,
ORD-10300,CUST-101,2025-02-06,477.92,1,Sports,Pending,PROD-40,SKU-4447,477.92,191.17,15.22,38.23,47.79,Web,Crypto,VIP,International,FALSE,
ORD-10301,CUST-101,2023-01-10,195.11,5,Sports,Shipped,PROD-867,SKU-105,39.02,78.04,15.80,15.61,0.00,Mobile App,Credit Card,VIP,West,FALSE,
ORD-10302,CUST-101,2023-01-06,122.09,2,Sports,Completed,PROD-185,SKU-3350,61.04,48.84,12.58,9.77,0.00,Mobile App,Debit Card,Returning,North,FALSE,
ORD-10303,CUST-102,2025-05-20,376.96,3,Beauty,Shipped,PROD-172,SKU-3587,125.65,150.78,4.31,30.16,0.00,Web,Debit Card,VIP,South,FALSE,
ORD-10304,CUST-102,2023-03-26,100.82,,,Cancelled,PROD-607,SKU-1769,25.20,40.33,16.64,8.07,0.00,Web,Debit Card,New,West,FALSE,
ORD-10305,CUST-102,2024-05-21,499.22,,Beauty,Pending,PROD-513,SKU-4935,124.81,199.69,5.94,39.94,0.00,Social Media,Credit Card,Returning,South,FALSE,Defective
ORD-10306,CUST-103,2024-01-04,485.62,,Home,Returned,PROD-687,SKU-1343,121.41,194.25,12.43,38.85,0.00,Affiliate,Debit Card,New,North,FALSE,
ORD-10307,CUST-103,2023-04-08,126.96,2,Electronics,Completed,PROD-909,SKU-1517,63.48,50.78,13.82,10.16,0.00,Web,Debit Card,New,North,FALSE,Defective
ORD-10308,CUST-103,2025-12-27,178.60,3,Sports,Cancelled,PROD-454,SKU-4160,59.53,71.44,1.79,14.29,0.00,Social Media,Debit Card,Returning,East,FALSE,
ORD-10309,,2025-10-25,58.74,3,Sports,Completed,PROD-20,SKU-2110,19.58,23.49,17.17,4.70,5.87,Social Media,Debit Card,VIP,West,FALSE,
